filename,angle,speed,left,right
image_11275.png,0.01,30,0,1
image_11300.png,0.01,30,0,1
image_11325.png,0.01,30,0,1
image_11350.png,0.01,30,0,1
image_11375.png,0.01,30,0,1
image_11400.png,0.01,30,0,1
image_11425.png,0.01,30,0,1
image_11450.png,0.01,30,0,1
image_11475.png,0.01,30,0,1
image_11500.png,-0.035,30,1,0
image_11525.png,-0.035,30,1,0
image_11550.png,-0.035,30,1,0
image_11575.png,-0.035,30,1,0
image_11600.png,-0.035,30,1,0
image_11625.png,-0.035,30,1,0
image_11650.png,-0.08,30,1,0
image_11675.png,-0.08,30,1,0
image_11700.png,-0.08,30,1,0
image_11725.png,-0.08,30,1,0
image_11750.png,-0.08,30,1,0
image_11775.png,-0.08,30,1,0
image_11800.png,-0.08,30,1,0
image_11825.png,-0.08,30,1,0
image_11850.png,-0.08,30,1,0
image_11875.png,-0.08,30,1,0
image_11900.png,-0.045,30,0,1
image_11925.png,-0.045,30,0,1
image_11950.png,-0.045,30,0,1
image_11975.png,-0.045,30,0,1
image_12000.png,-0.045,30,0,1
image_12025.png,-0.045,30,0,1
image_12050.png,-0.045,30,0,1
image_12075.png,-0.045,30,0,1
image_12100.png,-0.045,30,0,1
image_12125.png,-0.045,30,0,1
image_12150.png,-0.045,30,0,1
image_12175.png,-0.095,30,1,0
image_12200.png,-0.095,30,1,0
image_12225.png,-0.095,30,1,0
image_12250.png,-0.095,30,1,0
image_12275.png,-0.095,30,1,0
image_12300.png,-0.095,30,1,0
image_12325.png,-0.095,30,1,0
image_12350.png,-0.035,30,0,1
image_12375.png,-0.035,30,0,1
image_12400.png,-0.035,30,0,1
image_12425.png,-0.035,30,0,1
image_12450.png,-0.035,30,0,1
image_12475.png,-0.035,30,0,1
image_12500.png,-0.035,30,0,1
image_12525.png,-0.035,30,0,1
image_12550.png,-0.035,30,0,1
image_12575.png,-0.035,30,0,1
image_12600.png,0.025,30,0,1
image_12625.png,0.025,30,0,1
image_12650.png,0.025,30,0,1
image_12675.png,0.025,30,0,1
image_12700.png,0.025,30,0,1
image_12725.png,0.025,30,0,1
image_12750.png,0.025,30,0,1
image_12775.png,0.025,30,0,1
image_12800.png,0.025,30,0,1
image_12825.png,0.025,30,0,1
image_12850.png,0.025,30,0,1
image_12875.png,0.025,30,0,1
image_12900.png,0.015,30,1,0
image_12925.png,-0.03,30,1,0
image_12950.png,-0.03,30,1,0
image_12975.png,-0.03,30,1,0
image_13000.png,-0.03,30,1,0
image_13025.png,-0.03,30,1,0
image_13050.png,0.02,30,0,1
image_13075.png,0.02,30,0,1
image_13100.png,0.02,30,0,1
image_13125.png,0.075,30,0,1
image_13150.png,0.075,30,0,1
image_13175.png,0.075,30,0,1
image_13200.png,0.125,30,0,1
image_13225.png,0.125,30,0,1
image_13250.png,0.125,30,0,1
image_13275.png,0.125,30,0,1
image_13300.png,0.125,30,0,1
image_13325.png,0.125,30,0,1
image_13350.png,0.125,30,0,1
image_13375.png,0.125,30,0,1
image_13400.png,0.125,30,0,1
image_13425.png,0.125,30,0,1
image_13450.png,0.11,30,1,0
image_13475.png,0.075,30,1,0
image_13500.png,0.05,30,1,0
image_13525.png,0.04,30,1,0
image_13550.png,0.04,30,1,0
image_13575.png,0.015,30,1,0
image_13600.png,0.005,30,1,0
image_13625.png,0.005,30,1,0
image_13650.png,0.005,30,1,0
image_13675.png,-0.045,30,1,0
image_13700.png,-0.045,30,1,0
image_13725.png,-0.045,30,1,0
image_13750.png,-0.045,30,1,0
image_13775.png,-0.045,30,1,0
image_13800.png,-0.045,30,1,0
image_13825.png,-0.045,30,1,0
image_13850.png,-0.045,30,1,0
image_13875.png,-0.045,30,1,0
image_13900.png,-0.045,30,1,0
image_13925.png,-0.045,30,1,0
image_13950.png,-0.045,30,1,0
image_13975.png,-0.045,30,1,0
image_14000.png,-0.045,30,1,0
image_14025.png,-0.045,30,1,0
image_14050.png,-0.045,30,1,0
image_14075.png,-0.045,30,1,0
image_14100.png,-0.095,30,1,0
image_14125.png,-0.095,30,1,0
image_14150.png,-0.095,30,1,0
image_14175.png,-0.095,30,1,0
image_14200.png,-0.095,30,1,0
image_14225.png,-0.055,30,0,1
image_14250.png,-0.055,30,0,1
image_14275.png,-0.055,30,0,1
image_14300.png,-0.055,30,0,1
image_14325.png,-0.055,30,0,1
image_14350.png,-0.055,30,0,1
image_14375.png,-0.055,30,0,1
image_14400.png,-0.055,30,0,1
image_14425.png,-0.055,30,0,1
image_14450.png,-0.125,30,1,0
image_14475.png,-0.125,30,1,0
image_14500.png,-0.065,30,0,1
image_14525.png,-0.065,30,0,1
image_14550.png,-0.065,30,0,1
image_14575.png,-0.065,30,0,1
image_14600.png,-0.065,30,0,1
image_14625.png,-0.065,30,0,1
image_14650.png,-0.015,30,0,1
image_14675.png,-0.015,30,0,1
image_14700.png,-0.015,30,0,1
image_14725.png,-0.07,30,1,0
image_14750.png,-0.07,30,1,0
image_14775.png,-0.07,30,1,0
image_14800.png,-0.13,30,1,0
image_14825.png,-0.13,30,1,0
image_14850.png,-0.13,30,1,0
image_14875.png,-0.09,30,0,1
image_14900.png,-0.09,30,0,1
image_14925.png,-0.09,30,0,1
image_14950.png,-0.05,30,0,1
image_14975.png,-0.05,30,0,1
image_15000.png,-0.05,30,0,1
image_15025.png,-0.05,30,0,1
image_15050.png,-0.05,30,0,1
image_15075.png,-0.05,30,0,1
image_15100.png,-0.05,30,0,1
image_15125.png,-0.05,30,0,1
image_15150.png,-0.05,30,0,1
image_15175.png,-0.05,30,0,1
image_15200.png,-0.05,30,0,1
image_15225.png,-0.05,30,0,1
image_15250.png,-0.05,30,0,1
image_15275.png,-0.05,30,0,1
image_15300.png,-0.05,30,0,1
image_15325.png,-0.05,30,0,1
image_15350.png,-0.05,30,0,1
image_15375.png,-0.05,30,0,1
image_15400.png,-0.05,30,0,1
image_15425.png,-0.01,30,0,1
image_15450.png,-0.01,30,0,1
image_15475.png,-0.01,30,0,1
image_15500.png,-0.01,30,0,1
image_15525.png,-0.01,30,0,1
image_15550.png,-0.01,30,0,1
image_15575.png,-0.01,30,0,1
image_15600.png,-0.01,30,0,1
image_15625.png,-0.01,30,0,1
image_15650.png,-0.01,30,0,1
image_15675.png,-0.01,30,0,1
image_15700.png,-0.01,30,0,1
image_15725.png,-0.05,30,1,0
image_15750.png,-0.07,30,1,0
image_15775.png,-0.07,30,1,0
image_15800.png,0,30,0,1
image_15825.png,0,30,0,1
image_15850.png,0,30,0,1
image_15875.png,0.025,30,0,1
image_15900.png,0.045,30,0,1
image_15925.png,0.045,30,0,1
image_15950.png,0.045,30,0,1
image_15975.png,0.045,30,0,1
image_16000.png,0.045,30,0,1
image_16025.png,0.105,30,0,1
image_16050.png,0.105,30,0,1
image_16075.png,0.105,30,0,1
image_16100.png,0.105,30,0,1
image_16125.png,0.05,30,1,0
image_16150.png,0.05,30,1,0
image_16175.png,0.115,30,0,1
image_16200.png,0.115,30,0,1
image_16225.png,0.115,30,0,1
image_16250.png,0.115,30,0,1
image_16275.png,0.115,30,0,1
image_16300.png,0.115,30,0,1
image_16325.png,0.115,30,0,1
image_16350.png,0.115,30,0,1
image_16375.png,0.115,30,0,1
image_16400.png,0.115,30,0,1
image_16425.png,0.115,30,0,1
image_16450.png,0.115,30,0,1
image_16475.png,0.115,30,0,1
image_16500.png,0.045,30,1,0
image_16525.png,0.045,30,1,0
image_16550.png,-0.005,30,1,0
image_16575.png,-0.005,30,1,0
image_16600.png,-0.065,30,1,0
image_16625.png,-0.12,30,1,0
image_16650.png,-0.12,30,1,0
image_16675.png,-0.12,30,1,0
image_16700.png,-0.12,30,1,0
image_16725.png,-0.12,30,1,0
image_16750.png,-0.12,30,1,0
image_16775.png,-0.12,30,1,0
image_16800.png,-0.08,30,0,1
image_16825.png,-0.08,30,0,1
image_16850.png,-0.08,30,0,1
image_16875.png,-0.08,30,0,1
image_16900.png,-0.08,30,0,1
image_16925.png,-0.04,30,0,1
image_16950.png,-0.035,30,0,1
image_16975.png,-0.035,30,0,1
image_17000.png,-0.035,30,0,1
image_17025.png,-0.035,30,0,1
image_17050.png,-0.035,30,0,1
image_17075.png,-0.035,30,0,1
image_17100.png,-0.035,30,0,1
image_17125.png,-0.035,30,0,1
image_17150.png,-0.035,30,0,1
image_17175.png,-0.035,30,0,1
image_17200.png,-0.035,30,0,1
image_17225.png,-0.035,30,0,1
image_17250.png,-0.035,30,0,1
image_17275.png,-0.035,30,0,1
image_17300.png,-0.035,30,0,1
image_17325.png,-0.035,30,0,1
image_17350.png,-0.035,30,0,1
image_17375.png,-0.035,30,0,1
image_17400.png,-0.035,30,0,1
image_17425.png,-0.035,30,0,1
image_17450.png,-0.035,30,0,1
image_17475.png,0.01,30,0,1
image_17500.png,0.01,30,0,1
image_17525.png,0.01,30,0,1
image_17550.png,0.01,30,0,1
image_17575.png,0.01,30,0,1
image_17600.png,0.01,30,0,1
image_17625.png,0.01,30,0,1
image_17650.png,0.01,30,0,1
image_17675.png,0.01,30,0,1
image_17700.png,0.01,30,0,1
image_17725.png,0.01,30,0,1
image_17750.png,0.01,30,0,1
image_17775.png,-0.055,30,1,0
image_17800.png,-0.055,30,1,0
image_17825.png,-0.025,30,0,1
image_17850.png,-0.005,30,0,1
image_17875.png,-0.005,30,0,1
image_17900.png,-0.005,30,0,1
image_17925.png,-0.005,30,0,1
image_17950.png,-0.005,30,0,1
image_17975.png,-0.005,30,0,1
image_18000.png,-0.005,30,0,1
image_18025.png,-0.005,30,0,1
image_18050.png,-0.005,30,0,1
image_18075.png,-0.005,30,0,1
image_18100.png,-0.005,30,0,1
image_18125.png,-0.06,30,1,0
image_18150.png,-0.06,30,1,0
image_18175.png,-0.06,30,1,0
image_18200.png,-0.06,30,1,0
image_18225.png,-0.06,30,1,0
image_18250.png,-0.06,30,1,0
image_18275.png,-0.06,30,1,0
image_18300.png,-0.06,30,1,0
image_18325.png,-0.06,30,1,0
image_18350.png,-0.06,30,1,0
image_18375.png,-0.06,30,1,0
image_18400.png,-0.06,30,1,0
image_18425.png,-0.12,30,1,0
image_18450.png,-0.12,30,1,0
image_18475.png,-0.12,30,1,0
image_18500.png,-0.12,30,1,0
image_18525.png,-0.12,30,1,0
image_18550.png,-0.12,30,1,0
image_18575.png,-0.12,30,1,0
image_18600.png,-0.12,30,1,0
image_18625.png,-0.12,30,1,0
image_18650.png,-0.05,30,0,1
image_18675.png,-0.05,30,0,1
image_18700.png,0.015,30,0,1
image_18725.png,0.015,30,0,1
image_18750.png,0.015,30,0,1
image_18775.png,0.015,30,0,1
image_18800.png,0.015,30,0,1
image_18825.png,0.015,30,0,1
image_18850.png,0.015,30,0,1
image_18875.png,0.015,30,0,1
image_18900.png,0.005,30,1,0
image_18925.png,-0.055,30,1,0
image_18950.png,-0.055,30,1,0
image_18975.png,-0.055,30,1,0
image_19000.png,-0.055,30,1,0
image_19025.png,-0.055,30,1,0
image_19050.png,-0.015,30,0,1
image_19075.png,-0.015,30,0,1
image_19100.png,-0.015,30,0,1
image_19125.png,-0.015,30,0,1
image_19150.png,-0.015,30,0,1
image_19175.png,-0.015,30,0,1
image_19200.png,-0.015,30,0,1
image_19225.png,-0.015,30,0,1
image_19250.png,-0.015,30,0,1
image_19275.png,-0.015,30,0,1
image_19300.png,-0.015,30,0,1
image_19325.png,-0.015,30,0,1
image_19350.png,-0.015,30,0,1
image_19375.png,-0.015,30,0,1
image_19400.png,-0.015,30,0,1
image_19425.png,-0.015,30,0,1
image_19450.png,-0.015,30,0,1
image_19475.png,-0.015,30,0,1
image_19500.png,-0.015,30,0,1
image_19525.png,-0.015,30,0,1
image_19550.png,-0.015,30,0,1
image_19575.png,-0.015,30,0,1
image_19600.png,-0.015,30,0,1
image_19625.png,-0.015,30,0,1
image_19650.png,-0.015,30,0,1
image_19675.png,0.015,30,0,1
image_19700.png,0.03,30,0,1
image_19725.png,0.03,30,0,1
image_19750.png,0.03,30,0,1
image_19775.png,0.02,30,1,0
image_19800.png,-0.045,30,1,0
image_19825.png,-0.045,30,1,0
image_19850.png,-0.045,30,1,0
image_19875.png,-0.045,30,1,0
image_19900.png,-0.055,30,1,0
image_19925.png,-0.11,30,1,0
image_19950.png,-0.11,30,1,0
image_19975.png,-0.11,30,1,0
image_20000.png,-0.08,30,0,1
